6,for,ADP,O
6,a,DET,O
6,while,NOUN,O
6,",",PUNCT,O
6,about,ADV,O
6,15,NUM,O
6,yrs,NOUN,O
6,ago,ADV,O
6,(,PUNCT,O
6,i,PRON,O
6,was,AUX,O
6,on,ADP,O
6,a,DET,O
6,bike,NOUN,O
6,and,CCONJ,O
6,hit,VERB,O
6,by,ADP,O
6,a,DET,O
6,car,NOUN,O
6,),PUNCT,O
6,.,PUNCT,O
6,right,ADV,O
6,after,ADP,O
6,that,PRON,O
6,i,PRON,O
6,also,ADV,O
6,got,VERB,O
6,weird,ADJ,O
6,symptoms,NOUN,O
6,",",PUNCT,O
6,which,PRON,O
6,included,VERB,O
6,a,DET,O
6,symphony,NOUN,B-Symptom
6,of,ADP,I-Symptom
6,ears,NOUN,I-Symptom
6,ringing,VERB,E-Symptom
6,",",PUNCT,O
6,auras,NOUN,O
6,.,PUNCT,O
6,it,PRON,O
6,took,VERB,O
6,years,NOUN,O
6,-,PUNCT,O
6,maybe,ADV,O
6,seven,NUM,O
6,for,ADP,O
6,the,DET,O
6,ringing,NOUN,O
6,to,PART,O
6,go,VERB,O
6,away,ADV,O
6,.,PUNCT,O
6,i,PRON,O
6,am,AUX,O
6,ambidextrous,ADJ,O
6,now,ADV,O
6,so,ADV,O
6,i,PRON,O
6,think,VERB,O
6,my,PRON,O
6,brain,NOUN,O
6,reorganized,VERB,O
6,a,DET,O
6,little,ADJ,O
6,.,PUNCT,O
6,i,PRON,O
6,have,AUX,O
6,been,AUX,O
6,a,DET,O
6,bit,NOUN,O
6,spacey,ADJ,O
6,most,ADJ,O
6,of,ADP,O
6,my,PRON,O
6,adult,NOUN,O
6,like,INTJ,O
6,but,CCONJ,O
6,finally,ADV,O
6,things,NOUN,O
6,have,AUX,O
6,been,AUX,O
6,okay,ADJ,O
6,.,PUNCT,O
6,how,ADV,O
6,long,ADV,O
6,till,SCONJ,O
6,they,PRON,O
6,stop,VERB,O
6,ringing,VERB,O
6,this,DET,O
6,time,NOUN,O
6,?,PUNCT,O
6,it,PRON,O
6,is,AUX,O
6,the,DET,O
6,most,ADV,O
6,annoying,ADJ,B-Symptom
6,thing,NOUN,B-Symptom
6,on,ADP,O
6,the,DET,O
6,planet,NOUN,O
6,.,PUNCT,O
6,i,PRON,O
6,was,AUX,O
6,really,ADV,O
6,enjoying,VERB,O
6,the,DET,O
6,quiet,ADJ,O
6,.,PUNCT,O
7,over,ADP,O
7,the,DET,O
7,last,ADJ,O
7,couple,NOUN,O
7,of,ADP,O
7,months,NOUN,O
7,",",PUNCT,O
7,after,SCONJ,O
7,getting,VERB,O
7,up,ADV,O
7,in,ADP,O
7,the,DET,O
7,morning,NOUN,O
7,or,CCONJ,O
7,at,ADP,O
7,night,NOUN,O
7,i,PRON,O
7,often,ADV,O
7,have,VERB,O
7,a,DET,O
7,metallic,ADJ,B-Symptom
7,taste,NOUN,E-Symptom
7,in,ADP,O
7,my,PRON,O
7,mouth,NOUN,O
7,and,CCONJ,O
7,when,ADV,O
7,i,PRON,O
7,spit,VERB,B-Symptom
7,for,ADP,I-Symptom
7,the,DET,I-Symptom
7,first,ADJ,I-Symptom
7,time,NOUN,I-Symptom
7,there,PRON,I-Symptom
7,are,VERB,I-Symptom
7,traces,NOUN,I-Symptom
7,of,ADP,I-Symptom
7,blood,NOUN,E-Symptom
7,in,ADP,O
7,it,PRON,O
7,.,PUNCT,O
7,during,ADP,O
7,the,DET,O
7,day,NOUN,O
7,this,PRON,O
7,does,AUX,O
7,not,PART,O
7,happen,VERB,O
7,.,PUNCT,O
7,my,PRON,O
7,gums,NOUN,B-Symptom
7,also,ADV,O
7,tend,VERB,O
7,to,PART,O
7,occasionally,ADV,O
7,bleed,VERB,I-Symptom
7,when,ADV,I-Symptom
7,brushing,VERB,I-Symptom
7,my,PRON,O
7,teeth,NOUN,E-Symptom
7,.,PUNCT,O
7,the,DET,O
7,blood,NOUN,B-Symptom
7,in,ADP,I-Symptom
7,the,DET,I-Symptom
7,spit,NOUN,E-Symptom
7,thing,NOUN,O
7,happens,VERB,O
7,every,DET,O
7,second,ADJ,O
7,day,NOUN,O
7,or,CCONJ,O
7,so,ADV,O
7,.,PUNCT,O
7,it,PRON,O
7,is,AUX,O
7,more,ADV,O
7,intense,ADJ,O
7,the,DET,O
7,morning,NOUN,O
7,after,SCONJ,O
7,drinking,VERB,O
7,some,DET,O
7,alcohol,NOUN,O
7,the,DET,O
7,night,NOUN,O
7,before,ADV,O
7,(,PUNCT,O
7,moderate,ADJ,O
7,amounts,NOUN,O
7,:,PUNCT,O
7,3,NUM,O
7,-,SYM,O
7,4,NUM,O
7,glasses,NOUN,O
7,of,ADP,O
7,wine,NOUN,O
7,",",PUNCT,O
7,or,CCONJ,O
7,prosecco,NOUN,O
7,),PUNCT,O
7,",",PUNCT,O
7,and,CCONJ,O
7,occasionally,ADV,O
7,comes,VERB,O
7,with,ADP,O
7,headache,NOUN,B-Symptom
7,/,SYM,O
7,dizziness,NOUN,B-Symptom
7,when,ADV,O
7,waking,VERB,O
7,up,ADP,O
7,at,ADP,O
7,night,NOUN,O
7,.,PUNCT,O
8,hello,INTJ,O
8,doctor,NOUN,O
8,i,PRON,O
8,have,VERB,O
8,cough,ADJ,B-Symptom
8,and,CCONJ,O
8,cold,ADJ,B-Symptom
8,?,PUNCT,O
8,i,PRON,O
8,have,VERB,O
8,congestion,NOUN,B-Symptom
8,and,CCONJ,O
8,i,PRON,O
8,am,AUX,O
8,allergic,ADJ,O
8,to,ADP,O
8,pollen,NOUN,O
8,and,CCONJ,O
8,exposed,VERB,O
8,to,ADP,O
8,pollen,NOUN,O
8,yesterday,NOUN,O
8,.,PUNCT,O
8,can,AUX,O
8,i,PRON,O
8,take,VERB,O
8,claritin,NOUN,O
8,to,PART,O
8,help,VERB,O
8,ease,VERB,O
8,symptoms,NOUN,O
8,?,PUNCT,O
9,hi,INTJ,O
9,my,PRON,O
9,wrist,NOUN,B-Symptom
9,has,AUX,O
9,been,AUX,O
9,hurting,VERB,E-Symptom
9,on,ADP,O
9,and,CCONJ,O
9,off,ADV,O
9,i,PRON,O
9,have,AUX,O
9,had,VERB,O
9,this,PRON,O
9,for,ADP,O
9,two,NUM,O
9,years,NOUN,O
9,no,INTJ,O
9,it,PRON,O
9,hurts,VERB,O
9,when,ADV,O
9,i,PRON,O
9,bend,VERB,O
9,it,PRON,O
9,back,ADV,O
9,and,CCONJ,O
9,forth,ADV,O
9,went,VERB,O
9,to,ADP,O
9,the,DET,O
9,doctors,NOUN,O
9,but,CCONJ,O
9,they,PRON,O
9,said,VERB,O
9,there,PRON,O
9,s,VERB,O
9,nothing,PRON,O
9,wrong,ADJ,O
9,they,PRON,O
9,even,ADV,O
9,took,VERB,O
9,xrays,NOUN,O
9,and,CCONJ,O
9,nothing,PRON,O
9,i,PRON,O
9,do,AUX,O
9,not,PART,O
9,know,VERB,O
9,what,PRON,O
9,to,PART,O
9,do,VERB,O
9,anymore,ADV,O
9,plus,CCONJ,O
9,they,PRON,O
9,told,VERB,O
9,me,PRON,O
9,to,PART,O
9,wear,VERB,O
9,a,DET,O
9,brace,NOUN,O
9,but,CCONJ,O
9,it,PRON,O
9,does,AUX,O
9,not,PART,O
9,make,VERB,O
9,it,PRON,O
9,better,ADJ,O
10,hello,INTJ,O
10,doctor,NOUN,O
10,",",PUNCT,O
10,i,PRON,O
10,am,AUX,O
10,25,NUM,O
10,years,NOUN,O
10,old,ADJ,O
10,.,PUNCT,O
10,i,PRON,O
10,am,AUX,O
10,healthy,ADJ,O
10,",",PUNCT,O
10,no,DET,O
10,medications,NOUN,O
10,",",PUNCT,O
10,regular,ADJ,O
10,periods,NOUN,O
10,of,ADP,O
10,28,NUM,O
10,to,ADP,O
10,30,NUM,O
10,days,NOUN,O
10,.,PUNCT,O
10,end,NOUN,O
10,last,ADJ,O
10,year,NOUN,O
10,",",PUNCT,O
10,i,PRON,O
10,started,VERB,O
10,seeing,VERB,O
10,a,DET,O
10,chiropractor,NOUN,O
10,because,ADP,O
10,of,ADP,O
10,lower,ADJ,B-Symptom
10,back,NOUN,I-Symptom
10,pain,NOUN,E-Symptom
10,.,PUNCT,O
10,early,ADV,O
10,this,DET,O
10,year,NOUN,O
10,",",PUNCT,O
10,my,PRON,O
10,period,NOUN,B-Symptom
10,was,AUX,O
10,a,DET,I-Symptom
10,week,NOUN,I-Symptom
10,late,ADV,E-Symptom
10,and,CCONJ,O
10,i,PRON,O
10,felt,VERB,O
10,different,ADJ,O
10,.,PUNCT,O
10,so,ADV,O
10,",",PUNCT,O
10,i,PRON,O
10,decided,VERB,O
10,to,PART,O
10,take,VERB,O
10,a,DET,O
10,pregnancy,NOUN,B-Symptom
10,test,NOUN,O
10,.,PUNCT,O
10,unfortunately,ADV,O
10,",",PUNCT,O
10,i,PRON,O
10,had,VERB,O
10,a,DET,O
10,very,ADV,O
10,early,ADJ,O
10,miscarriage,NOUN,O
10,.,PUNCT,O
10,just,ADV,O
10,two,NUM,O
10,days,NOUN,O
10,after,ADP,O
10,my,PRON,O
10,positive,ADJ,O
10,tests,NOUN,O
10,",",PUNCT,O
10,i,PRON,O
10,began,VERB,O
10,to,PART,O
10,bleed,VERB,B-Symptom
10,and,CCONJ,O
10,confirmed,VERB,O
10,with,ADP,O
10,a,DET,O
10,doctor,NOUN,O
10,it,PRON,O
10,had,AUX,O
10,been,AUX,O
10,miscarried,VERB,O
10,.,PUNCT,O
10,i,PRON,O
10,am,AUX,O
10,back,ADV,O
10,to,SCONJ,O
10,feeling,VERB,O
10,hopeless,ADJ,O
10,.,PUNCT,O
10,i,PRON,O
10,still,ADV,O
10,cannot,AUX,O
10,believe,VERB,O
10,i,PRON,O
10,saw,VERB,O
10,three,NUM,O
10,positive,ADJ,O
10,tests,NOUN,O
10,.,PUNCT,O
10,i,PRON,O
10,thought,VERB,O
10,i,PRON,O
10,would,AUX,O
10,never,ADV,O
10,see,VERB,O
10,that,PRON,O
10,for,ADP,O
10,myself,PRON,O
10,.,PUNCT,O
10,i,PRON,O
10,was,AUX,O
10,so,ADV,O
10,close,ADJ,O
10,.,PUNCT,O
10,it,PRON,O
10,gives,VERB,O
10,me,PRON,O
10,the,DET,O
10,slightest,ADJ,O
10,hope,NOUN,O
10,that,SCONJ,O
10,maybe,ADV,O
10,it,PRON,O
10,will,AUX,O
10,happen,VERB,O
10,for,ADP,O
10,me,PRON,O
10,one,NUM,O
10,day,NOUN,O
10,.,PUNCT,O
10,is,VERB,O
10,there,PRON,O
10,any,DET,O
10,information,NOUN,O
10,you,PRON,O
10,can,AUX,O
10,give,VERB,O
10,me,PRON,O
10,?,PUNCT,O
10,why,ADV,O
10,is,AUX,O
10,this,PRON,O
10,happening,VERB,O
10,to,ADP,O
10,me,PRON,O
10,?,PUNCT,O
10,what,PRON,O
10,might,AUX,O
10,help,VERB,O
10,me,PRON,O
10,?,PUNCT,O
11,hello,INTJ,O
11,",",PUNCT,O
11,5,NUM,O
11,yrs,NOUN,O
11,ago,ADV,O
11,i,PRON,O
11,went,VERB,O
11,to,ADP,O
11,the,DET,O
11,dr,NOUN,O
11,with,ADP,O
11,a,DET,O
11,pea,ADJ,O
11,sized,VERB,O
11,lump,NOUN,B-Symptom
11,in,ADP,I-Symptom
11,my,PRON,O
11,left,ADJ,I-Symptom
11,breast,NOUN,E-Symptom
11,that,PRON,O
11,was,AUX,O
11,very,ADV,O
11,sore,ADJ,O
11,.,PUNCT,O
11,you,PRON,O
11,could,AUX,O
11,not,PART,O
11,feel,VERB,O
11,it,PRON,O
11,from,ADP,O
11,the,DET,O
11,outside,NOUN,O
11,but,CCONJ,O
11,it,PRON,O
11,felt,VERB,O
11,like,ADP,O
11,a,DET,O
11,pebble,NOUN,O
11,in,ADP,O
11,your,PRON,O
11,shoe,NOUN,O
11,.,PUNCT,O
11,they,PRON,O
11,advised,VERB,O
11,me,PRON,O
11,to,PART,O
11,take,VERB,O
11,vitamin,NOUN,O
11,d,NOUN,O
11,and,CCONJ,O
11,quit,VERB,O
11,coffee,NOUN,O
11,now,CCONJ,O
11,the,DET,O
11,pea,NOUN,O
11,sized,VERB,O
11,lump,NOUN,O
11,is,AUX,O
11,the,DET,O
11,size,NOUN,O
11,of,ADP,O
11,a,DET,O
11,large,ADJ,O
11,grape,NOUN,O
11,and,CCONJ,O
11,there,PRON,O
11,is,VERB,O
11,a,DET,O
11,new,ADJ,O
11,one,NOUN,O
11,that,PRON,O
11,i,AUX,O
11,just,ADV,O
11,noticed,VERB,O
11,.,PUNCT,O
11,i,PRON,O
11,am,AUX,O
11,self,NOUN,O
11,employed,VERB,O
11,and,CCONJ,O
11,do,AUX,O
11,not,PART,O
11,have,VERB,O
11,insurance,NOUN,O
11,.,PUNCT,O
11,i,PROPN,O
11,heard,VERB,O
11,cancer,NOUN,O
11,does,AUX,O
11,not,PART,O
11,hurt,VERB,O
11,and,CCONJ,O
11,these,PRON,O
11,do,VERB,O
11,.,PUNCT,O
11,should,AUX,O
11,i,PRON,O
11,worry,VERB,O
11,?,PUNCT,O
12,my,PRON,O
12,rightside,NOUN,O
12,troght,NOUN,O
12,is,AUX,O
12,paining,VERB,O
12,when,ADV,O
12,i,PRON,O
12,am,AUX,O
12,sneeze,ADJ,B-Symptom
12,",",PUNCT,O
12,that,SCONJ,O
12,pain,NOUN,B-Symptom
12,is,AUX,O
12,atleast,ADV,O
12,2,NUM,O
12,mins,NOUN,O
12,",",PUNCT,O
12,i,PRON,O
12,fell,VERB,O
12,some,DET,O
12,tissue,NOUN,O
12,in,ADP,O
12,my,PRON,O
12,trought,NOUN,O
12,",",PUNCT,O
12,and,CCONJ,O
12,i,PRON,O
12,have,VERB,O
12,some,DET,O
